Title,Advertisement No,Date,Download Link
"Junior Scientific Officer (Food), Gujarat Drugs Service, Class-I",56/2023-24,15-06-2024 06:38 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK__56-2023-24_14-06-2024.pdf
"Soil Survey Officer, Class-I, Under Narmada Water Resources, Water Supply and Kalpsar Department",53/2023-24,15-06-2024 06:38 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK_53-2023-24_14-06-2024.pdf
"Scientific Officer (Chemistry Group), Class-2,in the Home Department",71/2023-24,03-06-2024 05:23 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-71-2023-24.pdf
"Principal, Government Ideal Residential Schools, (Directorate of  Developing Castes Welfare), Class-2",72/2023-24,31-05-2024 05:32 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-72-2023-24.pdf
"Assistant Director (Chemistry Group), Class-1, Directorate of Forensic Science, Home Department",67/2023-24,31-05-2024 05:31 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-67-2023-24.pdf
"Assistant Professor, Orthopaedics, General State Service, Class-1",83/2023-24,30-03-2024 03:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK_-_83-2023-24.pdf
"Assistant Professor, Skin and V. D. , General State Service, Class-1",82/2023-24,30-03-2024 03:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_82-2023-24.pdf
"Geologist, Class-2 (GWRDC)",70/2023-24,30-03-2024 03:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK_-70-2023-24.pdf
"Assistant Professor, General Surgery, General State Service, Class-1",78/2023-24,27-03-2024 05:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-78-202324.pdf
"Assistant Professor, T.B.Chest, General State Service, Class-1",75/2023-24,27-03-2024 05:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-75-202324.pdf
"Assistant Professor, Dentistry, General State Service, Class-1",74/2023-24,27-03-2024 05:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-74-202324.pdf
"Assistant Professor, Paediatrics, General State Service, Class-1",80/2023-24,26-03-2024 05:28 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-80-202324.pdf
"Assistant Professor, Obstetrics and Gynaecology, General State Service, Class-1",79/2023-24,26-03-2024 05:28 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-79-202324.pdf
"Assistant Professor, Emergency Medicine, General State Service, Class-1",76/2023-24,26-03-2024 05:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-76-202324.pdf
"Principal/Suprintendent, Government Homeopathy College, Class-1",57/2023-24,21-03-2024 05:55 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-57-202324.pdf
"Assistant Professor, Psychiatry, General State Service, Class-1",81/2023-24,21-03-2024 05:55 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-81-202324.pdf
"Physicist (Paramedical), Class-2 under the Health and Family Welfare Department",44/2023-24,21-03-2024 05:54 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-44-202324.pdf
"GeoHydrologist, Class-1 (GWRDC)",69/2023-24,21-03-2024 05:54 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-69-202324.pdf
"Assistant Professor, E.N.T. , General State Service, Class-1",85/2023-24,19-03-2024 04:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-85-2023-24.pdf
"Assistant Professor, Radiotherapy, General State Service, Class-1",84/2023-24,19-03-2024 04:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-84-2023-24.pdf
"Assistant Professor, General Medicine, General State Service, Class-1",77/2023-24,19-03-2024 04:41 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-77-2023-24.pdf
"Assistant Professor, Ophthalmology, General State Service, Class-1",73/2023-24,19-03-2024 04:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-73-2023-24.pdf
"Professor, Oral and Maxillofacial Surgery, Class-1 in the General State Service in the Dental Subjects",3/2020-21,23-02-2024 06:07 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-03-202021.pdf
"Assistant Professor, Plastic and Reconstructive Surgery, General State Service, Class-1",64/2023-24,23-02-2024 06:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-64-202324.pdf
"Assistant Professor, Paediatric Surgery, General State Service, Class-1",63/2023-24,23-02-2024 06:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-63-202324.pdf
"Assistant Professor, Urology, General State Service, Class-1",62/2023-24,23-02-2024 06:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-62-202324.pdf
"Assistant Professor, Cardiology, General State Service, Class-1",58/2023-24,23-02-2024 06:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-58-202324.pdf
"Assistant Professor, Neurology , General State Service, Class-1",60/2023-24,22-02-2024 07:19 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-60-202324.pdf
"Tribal Development Officer, Class-2, in the General State Service under the Commissionerate of Tribal Development",40/2023-24,23-01-2024 06:15 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-40-202324.pdf
"Gujarat Administrative Service, Class-1, Gujarat Civil Services, Class-1 & Class-2 & Gujarat Municipal Chief Officer Service, Class-2",47/2023-24,16-01-2024 01:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/IN-PAKEXT-47-202324.pdf
"Gujarat Administrative Service, Class-1, Gujarat Civil Services, Class-1 & Class-2 & Gujarat Municipal Chief Officer Service, Class-2",47/2023-24,10-01-2024 04:30 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-47-202324.pdf
"Superintendent, Class-2 in General State Service, under the Directorate of Archives",1/2023-24,10-11-2023 01:08 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-01-202324.pdf
"Assistant Director/Regional Fire Officer, Class-1 under the Directorate of Gujarat State Fire Prevention Service",46/2023-24,09-11-2023 07:16 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-46-202324.pdf
"Deputy Section Officer / Deputy Mamlatdar, Class-3",42/2023-24,16-10-2023 04:12 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-42-202324.pdf
"Associate Professor, Emergency Medicine, General State Service, Class-1",31/2023-24,13-10-2023 05:26 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-31-202324.pdf
"Associate Professor, Neuro Surgery, General State Service, Class-1",36/2023-24,13-10-2023 02:19 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-36-202324.pdf
"Associate Professor Nephrology, General State Service, Class-1",33/2023-24,13-10-2023 02:18 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-33-202324.pdf
"Associate Professor, Plastic and Reconstructive Surgery, General State Service, Class-1",38/2023-24,11-10-2023 05:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-38-202324.pdf
"Associate Professor, Paediatric Surgery, General State Service, Class-1",37/2023-24,11-10-2023 05:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-37-202324.pdf
"Associate Professor, Urology, General State Service, Class-1",35/2023-24,11-10-2023 05:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-35-202324.pdf
"Associate Professor, Neurology, General State Service, Class-I",34/2023-24,11-10-2023 05:39 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-34-202324.pdf
"Associate Professor, General Medicine, General State Service, Class-1",27/2023-24,11-10-2023 05:39 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-27-202324.pdf
"Assistant Director (Physics Group), Class-1, General State Service under Directorate of Forensic Science, Home Department",43/2023-24,09-10-2023 04:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-43-202324.pdf
"Legal Officer, Gujarat Drugs Service, Class-2",41/2023-24,09-10-2023 04:38 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-41-202324.pdf
"Archaeological Engineer, Class-2 under the Directorate of Archaeology and Museum",25/2023-24,09-10-2023 03:36 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-25-202324.pdf
"Associate Professor, Orthopaedics, General State Service, Class-1",29/2023-24,07-10-2023 04:19 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-29-202324.pdf
"Associate Professor, Radiotherapy, General State Service, Class-1",30/2023-24,05-10-2023 03:46 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK_30-2023-24.pdf
"Associate Professor, T.B and Chest, General State Service, Class-1",28/2023-24,05-10-2023 03:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK__28-2023-24.pdf
"Industrial Safety and Health Officer, Class-2",12/2023-24,20-09-2023 02:11 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-12-2023-24.pdf
"Professor, Dentistry, General State Service, Class-1",23/2023-24,16-09-2023 04:48 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-23-202324.pdf
"Professor, Burns and Plastic Surgery ,General State Service, Class-1",21/2023-24,16-09-2023 04:47 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-21-202324.pdf
"Professor, Paediatric Surgery, General State Service, Class-1",20/2023-24,16-09-2023 04:46 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-20-202324.pdf
"Professor, Urology, General State Service, Class-1",18/2023-24,16-09-2023 04:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-18-202324.pdf
"Professor, Neurology , General State Service, Class-1",16/2023-24,16-09-2023 04:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-16-202324.pdf
"Professor, Emergency Medicine, General State Service, Class-1",24/2023-24,14-09-2023 05:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-24-202324.pdf
"Professor, Neuro Surgery, General State Service, Class-1",19/2023-24,14-09-2023 05:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-19-202324.pdf
"Professor, Radiotherapy, General State Service, Class-1",13/2023-24,14-09-2023 05:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-13-202324.pdf
"Legal Superintendent (Junior Duty), Class-2",9/2023-24,28-08-2023 04:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_09-2023-24.pdf
"Technical Officer, Gujarat Boiler Service, Class-2",4/2023-24,28-08-2023 04:39 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK_-_04-2023-24.pdf
"Deputy Director, Industrial Safety and Health, Class-1",10/2023-24,21-08-2023 05:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-10-202324.pdf
"Deputy Director (Homoeopathy) Class-1, Health and Family Welfare Department",6/2023-24,21-08-2023 03:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-06-202324.pdf
"Deputy Director, Horticulture, Class-1, Agriculture and Co-operative Department",2/2023-24,21-08-2023 03:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-02-202324.pdf
"Assistant Engineer (Mechanical), Class-2 (GWSSB)",26/2023-24,19-08-2023 05:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-26-202324.pdf
"Geologist,Class-1, Narmada, Water Resources, Water Supply & Kalpasar",7/2023-24,19-08-2023 04:57 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-7-202324.pdf
"ENT Specialist, Gujarat Health and Medical Services Class -1",5/2023-24,19-08-2023 04:57 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_5-202324.pdf
"Child Marriage Prevention Officer cum District Social Defence Officer, GSS, Class-2",3/2023-24,07-08-2023 04:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-03-202324.pdf
"Industrial Promotion Officer, Class-2, General State Service",8/2023-24,07-08-2023 03:37 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-08-202324.pdf
"Assistant Engineer (Civil), Class-2, (GWSSB)",26/2022-23,26-06-2023 04:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-26-202223.pdf
"Assistant Engineer (Mechanical), Class-2 (GWSSB)",27/2022-23,03-04-2023 02:24 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-27-202223.pdf
"Assistant Engineer (Civil), Class-2, Road and Building Department",15/2022-23,03-04-2023 02:23 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-15-202223.pdf
"Deputy Executive Engineer (Mechanical), Class-2 (GWSSB)",25/2022-23,27-03-2023 06:02 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-P2-25-202223.pdf
"Deputy Executive Engineer (Mechanical), Class-2 (GWSSB)",25/2022-23,27-03-2023 06:01 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-P1-25-202223.pdf
"Senior Scientific Officer, Class-1, Gujarat Drugs Service, Health and Family Welfare Department",17/2022-23,27-03-2023 01:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-17-202223.pdf
"Accounts Officer, Class-2, Gujarat Accounts Service",22/2022-23,27-02-2023 05:25 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-22-202223-P12.pdf
"Principal, Government Ideal Residential Schools, (Directorate of  Developing Castes Welfare), Class-2",23/2022-23,07-02-2023 03:51 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_23-2022-23.pdf
"Accounts Officer, Class-1, Gujarat Accounts Service",21/2022-23,07-02-2023 03:50 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK2-21-2022-23.pdf
"Accounts Officer, Class-1, Gujarat Accounts Service",21/2022-23,07-02-2023 03:49 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK1-21-202223.pdf
"Gujarat Water Supply and Sewerage Board Engineering Service (Civil)-Executive Engineer (Civil), Class-1 and Deputy Executive Engineer (Civil), Class-2 (GWSSB)",24/2022-23,06-02-2023 05:49 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK2-_24-2022-23.pdf
"Gujarat Water Supply and Sewerage Board Engineering Service (Civil)-Executive Engineer (Civil), Class-1 and Deputy Executive Engineer (Civil), Class-2 (GWSSB)",24/2022-23,06-02-2023 05:48 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK1-_24-2022-23.pdf
"Gujarat Engineering Service (Civil), Class-1 and Class-2, Narmada and Water Resources, Water Supply and Kalpsar and Road & Buillding Department",19/2022-23,24-01-2023 05:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-19-202223.pdf
"Curator, Class-2, Sports Youth and Cultural Activities Department",18/2022-23,23-01-2023 05:49 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_18-2022-23.pdf
"Law Officer, Class-2, Gujarat  Skill Training Service, Labour, Skill Development and Employment Department",16/2022-23,23-01-2023 05:48 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-16-2022-23.pdf
"Gujarat Administrative Service, Class-1, Gujarat Civil Services, Class-1 & Class-2 & Gujarat Municipal Chief Officer Service, Class-2",20/2022-23,11-01-2023 05:09 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-20-202223.pdf
"Municipal Accounts Officer, Class-2, Urban Development & Urban Housing Department",14/2022-23,02-01-2023 04:48 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_14-2022-23.pdf
"Chief Officer, Class–3 in the Gujarat State Municipal Chief Officer’s Service",11/2022-23,20-12-2022 04:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK_-11-2022-23.pdf
"Veterinary Officer, Class-2, Agriculture & Co-operation",13/2022-23,28-11-2022 03:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-13-2022-23.pdf
"Assistant Conservator of Forest, Class-2",12/2022-23,01-11-2022 05:58 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/F-PAK-12-2022-23.pdf
"Deputy Section Officer / Deputy Mamlatdar, Class-3",10/2022-23,17-10-2022 04:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-10-2022-23.pdf
"Child Development Project Officer (Female), General State Service, Class-2, Women and Child Development Department",4/2022-23,26-09-2022 05:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-04-202223.pdf
"Women and Child Officer, Class-1, Women and Child Development Department",3/2022-23,20-09-2022 03:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-03-202223.pdf
"Assistant Engineer (Civil), Class-2, Narmada Water Resources, Water Supply and Kalpsar Department",6/2022-23,19-09-2022 06:34 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-06-202223.pdf
"Manager, Grade-1, Class-2, Road and Building Department",7/2022-23,19-09-2022 06:34 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-07-202223.pdf
"Geologist, Class-2, (Special Recruitment) Narmada Water Resources, Water Supply and Kalpsar Department",9/2022-23,19-09-2022 06:33 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-09-202223.pdf
"Research Officer, General State Service, Class-1",8/2022-23,13-09-2022 12:29 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-08-202223.pdf
"Radiologist, Class-1, Employees State Insurance Scheme",2/2022-23,12-09-2022 06:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-02-2022-23.pdf
"TB and Chest Disease Specialist, ESIS, Class-1",1/2022-23,12-09-2022 06:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-01-2022-23.pdf
"Nursing Officer/Principal, Gujarat Nursing Service, Class-2, Health & Family Welfare Department",5/2022-23,12-09-2022 06:04 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-05-2022-23.pdf
"Veterinary Officer,  Gujarat Animal Husbandry Service, Class-2",46/2018-19,12-09-2022 06:04 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-46-2018-19.pdf
"Nursing Suprintendent, Gujarat Nursing Service, Class-2",36/2021-22,25-07-2022 04:46 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-36-2021-22.pdf
"Deputy Executive Engineer (Electrical), Class-2, Gandhinagar Municipal Corporation",40/2021-22,04-02-2022 04:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-40-2021-22.pdf
"Deputy Executive Engineer (Civil), Class-2, Gandhinagar Municipal Corporation",38/2021-22,04-02-2022 04:02 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-38-2021-22.pdf
"Assistant Controller of Legal Metrology and Assistant Consumer Affairs Officer, GSS, Class-2",35/2021-22,01-02-2022 05:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-35-2021-22.pdf
"Deputy Executive Engineer (Mechanical), Class-2, Gandhinagar Municipal Corporation",39/2021-22,01-02-2022 04:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-39-202122.pdf
"Horticultural Officer, Class-2, Gandhinagar Municipal Corporation (GMC)",41/2021-22,24-01-2022 06:19 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-41-202122c.pdf
